image_link,mass_prompt,ratio_prompt,size_text_prompt,75_tokens,image_path
https://images-assets.nasa.gov/image/PIA21470/PIA21470~thumb.jpg,"A solar system made up of 1 planet(s), 2 star(s), and 0 moon(s). This gas-giant planet is 40 times the size of earth, likely has water vapor producing a blue color as well as helium and hydrogen, which both produce shades of white and has stripes of thick clouds of various coloring defined by clear, sharp edges. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and an unknown size compared to the size of the sun.","A solar system made up of 1 planet(s), 2 star(s), and 0 moon(s). This gas-giant planet is 40 times the size of earth, likely has water vapor producing a blue color as well as helium and hydrogen, which both produce shades of white and has stripes of thick clouds of various coloring defined by clear, sharp edges. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and 2.2049897395481186 the size of it's planet.","A solar system made up of 1 planet(s), 2 star(s), and 0 moon(s). This large gas-giant planet likely has water vapor producing a blue color as well as helium and hydrogen, which both produce shades of white. This planet has stripes of thick clouds of various coloring defined by clear, sharp edges. The planet's star is only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold and yellow.","A yellow, medium small star with a large, gas-giant planet. The planet is mostly blue with traces of white coloring, has clear, sharp-edge stripes of thick clouds, and only has one side of the planet facing the sun, so the side facing the sun is hot and the other side is dark and cold",data/image_94.jpg
https://images-assets.nasa.gov/image/PIA01938/PIA01938~thumb.jpg,"A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This gas-giant planet is 317 times the size of earth, most likely overrun with ammonia clouds characterized by their variety of yellow coloring and has stripes of thick clouds of various coloring defined by softened edges. This planet spins around its orbit so both sides get heat from the sun. The planet's star is yellow and 1 times the size of the sun.","A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This gas-giant planet is 317 times the size of earth, most likely overrun with ammonia clouds characterized by their variety of yellow coloring and has stripes of thick clouds of various coloring defined by softened edges. This planet spins around its orbit so both sides get heat from the sun. The planet's star is yellow and 0.31457420929245766 the size of it's planet.","A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This massive gas-giant planet most likely overrun with ammonia clouds characterized by their variety of yellow coloring. This planet has stripes of thick clouds of various coloring defined by softened edges. The planet's star is spins around its orbit so both sides get heat from the sun and yellow.","A yellow, medium small star with a massive, gas-giant planet. The planet a shade of yellow in color, has soft-edged stripes of thick clouds, and spins around its orbit so both sides get heat from the sun",data/image_95.jpg
https://images-assets.nasa.gov/image/PIA09378/PIA09378~thumb.jpg,"A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This gas-giant planet is 120 times the size of earth, has frozen ammonia producing a duller yellow color merging with the more dominant methane, characterized by its shade of blue and has stripes of thick clouds of various coloring defined by clear, sharp edges. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and 1 times the size of the sun.","A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This gas-giant planet is 120 times the size of earth, has frozen ammonia producing a duller yellow color merging with the more dominant methane, characterized by its shade of blue and has stripes of thick clouds of various coloring defined by clear, sharp edges. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and 1.1757360999080686 the size of it's planet.","A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This giant gas-giant planet has frozen ammonia producing a duller yellow color merging with the more dominant methane, characterized by its shade of blue. This planet has stripes of thick clouds of various coloring defined by clear, sharp edges. The planet's star is only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold and yellow.","A yellow, medium small star with a giant, gas-giant planet. The planet is pale yellow in color with slight traces of blue, has clear, sharp-edge stripes of thick clouds, and only has one side of the planet facing the sun, so the side facing the sun is hot and the other side is dark and cold",data/image_96.jpg
https://images-assets.nasa.gov/image/PIA14724/PIA14724~thumb.jpg,"A solar system made up of 1 planet(s), 2 star(s), and 0 moon(s). This gas-giant planet is 105 times the size of earth, likely has water vapor producing a blue color as well as helium and hydrogen, which both produce shades of white and has stripes of thick clouds of various coloring defined by clear, sharp edges. This planet spins around its orbit so both sides get heat from the sun. The planet's star is light orange and an unknown size compared to the size of the sun.","A solar system made up of 1 planet(s), 2 star(s), and 0 moon(s). This gas-giant planet is 105 times the size of earth, likely has water vapor producing a blue color as well as helium and hydrogen, which both produce shades of white and has stripes of thick clouds of various coloring defined by clear, sharp edges. This planet spins around its orbit so both sides get heat from the sun. The planet's star is light orange and 0.6519705540068036 the size of it's planet.","A solar system made up of 1 planet(s), 2 star(s), and 0 moon(s). This giant gas-giant planet likely has water vapor producing a blue color as well as helium and hydrogen, which both produce shades of white. This planet has stripes of thick clouds of various coloring defined by clear, sharp edges. The planet's star is spins around its orbit so both sides get heat from the sun and light orange.","A light orange, small star with a giant, gas-giant planet. The planet is mostly blue with traces of white coloring, has clear, sharp-edge stripes of thick clouds, and spins around its orbit so both sides get heat from the sun",data/image_97.jpg
https://images-assets.nasa.gov/image/PIA13054/PIA13054~thumb.jpg,"A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This gas-giant planet is 22 times the size of earth, has frozen ammonia producing a duller yellow color merging with the more dominant methane, characterized by its shade of blue and has stripes of thick clouds of various coloring defined by clear, sharp edges. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is orange red and an unknown size compared to the size of the sun.","A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This gas-giant planet is 22 times the size of earth, has frozen ammonia producing a duller yellow color merging with the more dominant methane, characterized by its shade of blue and has stripes of thick clouds of various coloring defined by clear, sharp edges. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is orange red and 2.1266967904760303 the size of it's planet.","A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This large gas-giant planet has frozen ammonia producing a duller yellow color merging with the more dominant methane, characterized by its shade of blue. This planet has stripes of thick clouds of various coloring defined by clear, sharp edges. The planet's star is only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold and orange red.","A orange red, very small star with a large, gas-giant planet. The planet is pale yellow in color with slight traces of blue, has clear, sharp-edge stripes of thick clouds, and only has one side of the planet facing the sun, so the side facing the sun is hot and the other side is dark and cold",data/image_98.jpg
https://images-assets.nasa.gov/image/PIA08003/PIA08003~thumb.jpg,"A solar system made up of 8 planet(s), 1 star(s), and 1 moon(s). This terrestrial planet is an unknown size compared to the size of earth, has high quantities of methane known for its rich blue color and has wisps of clouds of various sizes speckling planet atmosphere showing most of the planet terrain beneath. This planet spins around its orbit so both sides get heat from the sun. The planet's star is blue white and an unknown size compared to the size of the sun.","A solar system made up of 8 planet(s), 1 star(s), and 1 moon(s). This terrestrial planet is an unknown size compared to the size of earth, has high quantities of methane known for its rich blue color and has wisps of clouds of various sizes speckling planet atmosphere showing most of the planet terrain beneath. This planet spins around its orbit so both sides get heat from the sun. The planet's star is blue white and 0.0 the size of it's planet.","A solar system made up of 8 planet(s), 1 star(s), and 1 moon(s). This tiny terrestrial planet has high quantities of methane known for its rich blue color. This planet has wisps of clouds of various sizes speckling planet atmosphere showing most of the planet terrain beneath. The planet's star is spins around its orbit so both sides get heat from the sun and blue white.","A blue white, giant star with a tiny, terrestrial planet. The planet is rich blue in color, has thin clouds of various sizes, and spins around its orbit so both sides get heat from the sun",data/image_99.jpg
https://images-assets.nasa.gov/image/PIA16693/PIA16693~thumb.jpg,"A solar system made up of 4 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is an unknown size compared to the size of earth, has carbon dioxide and hydrocarbons are dominant in this planet which could both come in varying shades of blue and white and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and an unknown size compared to the size of the sun.","A solar system made up of 4 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is an unknown size compared to the size of earth, has carbon dioxide and hydrocarbons are dominant in this planet which could both come in varying shades of blue and white and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and 100.0 the size of it's planet.","A solar system made up of 4 planet(s), 1 star(s), and 0 moon(s). This small terrestrial planet has carbon dioxide and hydrocarbons are dominant in this planet which could both come in varying shades of blue and white. This planet is hot and rotating quickly with little to no atmosphere, clouds, or storms. The planet's star is only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold and yellow.","A yellow, medium small star with a small, terrestrial planet. The planet is a varying shade of blue and/or white, is hot and rotating quickly with little to no clouds, and only has one side of the planet facing the sun, so the side facing the sun is hot and the other side is dark and cold",data/image_100.jpg
https://images-assets.nasa.gov/image/PIA16693/PIA16693~thumb.jpg,"A solar system made up of 4 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is 1 times the size of earth, has carbon dioxide and hydrocarbons are dominant in this planet which could both come in varying shades of blue and white and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and an unknown size compared to the size of the sun.","A solar system made up of 4 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is 1 times the size of earth, has carbon dioxide and hydrocarbons are dominant in this planet which could both come in varying shades of blue and white and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and 60.76923464882318 the size of it's planet.","A solar system made up of 4 planet(s), 1 star(s), and 0 moon(s). This nan terrestrial planet has carbon dioxide and hydrocarbons are dominant in this planet which could both come in varying shades of blue and white. This planet is hot and rotating quickly with little to no atmosphere, clouds, or storms. The planet's star is only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold and yellow.","A yellow, medium small star with a rocky, terrestrial planet. The planet is a varying shade of blue and/or white, is hot and rotating quickly with little to no clouds, and only has one side of the planet facing the sun, so the side facing the sun is hot and the other side is dark and cold",data/image_101.jpg
https://images-assets.nasa.gov/image/PIA16693/PIA16693~thumb.jpg,"A solar system made up of 4 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is 2 times the size of earth, most likely has water vapor that still produces a true blue color mixing with the breakdown of methanes deep blue and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and an unknown size compared to the size of the sun.","A solar system made up of 4 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is 2 times the size of earth, most likely has water vapor that still produces a true blue color mixing with the breakdown of methanes deep blue and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and 39.500001072883606 the size of it's planet.","A solar system made up of 4 planet(s), 1 star(s), and 0 moon(s). This nan terrestrial planet most likely has water vapor that still produces a true blue color mixing with the breakdown of methanes deep blue. This planet is hot and rotating quickly with little to no atmosphere, clouds, or storms. The planet's star is only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold and yellow.","A yellow, medium small star with a rocky, terrestrial planet. The planet is a shade of blue in color, is hot and rotating quickly with little to no clouds, and only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold",data/image_102.jpg
https://images-assets.nasa.gov/image/PIA16693/PIA16693~thumb.jpg,"A solar system made up of 4 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is an unknown size compared to the size of earth, most likely has water vapor that still produces a true blue color mixing with the breakdown of methanes deep blue and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and an unknown size compared to the size of the sun.","A solar system made up of 4 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is an unknown size compared to the size of earth, most likely has water vapor that still produces a true blue color mixing with the breakdown of methanes deep blue and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and 2909.0909682029537 the size of it's planet.","A solar system made up of 4 planet(s), 1 star(s), and 0 moon(s). This tiny terrestrial planet most likely has water vapor that still produces a true blue color mixing with the breakdown of methanes deep blue. This planet is hot and rotating quickly with little to no atmosphere, clouds, or storms. The planet's star is only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold and yellow.","A yellow, medium small star with a tiny, terrestrial planet. The planet is a shade of blue in color, is hot and rotating quickly with little to no clouds, and only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold",data/image_103.jpg
https://images-assets.nasa.gov/image/PIA06939/PIA06939~thumb.jpg,"A solar system made up of 8 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is an unknown size compared to the size of earth, most likely has water vapor that still produces a true blue color mixing with the breakdown of methanes deep blue and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet spins around its orbit so both sides get heat from the sun. The planet's star is yellow and 1 times the size of the sun.","A solar system made up of 8 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is an unknown size compared to the size of earth, most likely has water vapor that still produces a true blue color mixing with the breakdown of methanes deep blue and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet spins around its orbit so both sides get heat from the sun. The planet's star is yellow and 1666.6667039195704 the size of it's planet.","A solar system made up of 8 planet(s), 1 star(s), and 0 moon(s). This very small terrestrial planet most likely has water vapor that still produces a true blue color mixing with the breakdown of methanes deep blue. This planet is hot and rotating quickly with little to no atmosphere, clouds, or storms. The planet's star is spins around its orbit so both sides get heat from the sun and yellow.","A yellow, medium small star with a very small, terrestrial planet. The planet is a shade of blue in color, is hot and rotating quickly with little to no clouds, and spins around its orbit so both sides get heat from the sun",data/image_104.jpg
https://images-assets.nasa.gov/image/PIA06939/PIA06939~thumb.jpg,"A solar system made up of 8 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is an unknown size compared to the size of earth, likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water and has clouds of various sizes speckling planet atmosphere showing pieces of the planet terrain beneath. This planet spins around its orbit so both sides get heat from the sun. The planet's star is yellow and 1 times the size of the sun.","A solar system made up of 8 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is an unknown size compared to the size of earth, likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water and has clouds of various sizes speckling planet atmosphere showing pieces of the planet terrain beneath. This planet spins around its orbit so both sides get heat from the sun. The planet's star is yellow and 121.95122057593062 the size of it's planet.","A solar system made up of 8 planet(s), 1 star(s), and 0 moon(s). This medium small terrestrial planet likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water. This planet has clouds of various sizes speckling planet atmosphere showing pieces of the planet terrain beneath. The planet's star is spins around its orbit so both sides get heat from the sun and yellow.","A yellow, medium small star with a medium small, terrestrial planet. The planet contains liquid water, and has traces of blue and yellow coloring, has clouds of various sizes, and spins around its orbit so both sides get heat from the sun",data/image_105.jpg
https://images-assets.nasa.gov/image/PIA06939/PIA06939~thumb.jpg,"A solar system made up of 8 planet(s), 1 star(s), and 1 moon(s). This terrestrial planet is 1 times the size of earth, likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water and has clouds of various sizes speckling planet atmosphere showing pieces of the planet terrain beneath. This planet spins around its orbit so both sides get heat from the sun. The planet's star is yellow and 1 times the size of the sun.","A solar system made up of 8 planet(s), 1 star(s), and 1 moon(s). This terrestrial planet is 1 times the size of earth, likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water and has clouds of various sizes speckling planet atmosphere showing pieces of the planet terrain beneath. This planet spins around its orbit so both sides get heat from the sun. The planet's star is yellow and 100.0 the size of it's planet.","A solar system made up of 8 planet(s), 1 star(s), and 1 moon(s). This medium small terrestrial planet likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water. This planet has clouds of various sizes speckling planet atmosphere showing pieces of the planet terrain beneath. The planet's star is spins around its orbit so both sides get heat from the sun and yellow.","A yellow, medium small star with a medium small, terrestrial planet. The planet contains liquid water, and has traces of blue and yellow coloring, has clouds of various sizes, and spins around its orbit so both sides get heat from the sun",data/image_106.jpg
https://images-assets.nasa.gov/image/PIA06939/PIA06939~thumb.jpg,"A solar system made up of 8 planet(s), 1 star(s), and 2 moon(s). This terrestrial planet is an unknown size compared to the size of earth, likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water and has clouds of various sizes speckling planet atmosphere showing pieces of the planet terrain beneath. This planet spins around its orbit so both sides get heat from the sun. The planet's star is yellow and 1 times the size of the sun.","A solar system made up of 8 planet(s), 1 star(s), and 2 moon(s). This terrestrial planet is an unknown size compared to the size of earth, likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water and has clouds of various sizes speckling planet atmosphere showing pieces of the planet terrain beneath. This planet spins around its orbit so both sides get heat from the sun. The planet's star is yellow and 909.0909140169127 the size of it's planet.","A solar system made up of 8 planet(s), 1 star(s), and 2 moon(s). This small terrestrial planet likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water. This planet has clouds of various sizes speckling planet atmosphere showing pieces of the planet terrain beneath. The planet's star is spins around its orbit so both sides get heat from the sun and yellow.","A yellow, medium small star with a small, terrestrial planet. The planet contains liquid water, and has traces of blue and yellow coloring, has clouds of various sizes, and spins around its orbit so both sides get heat from the sun",data/image_107.jpg
https://images-assets.nasa.gov/image/PIA15623/PIA15623~thumb.jpg,"A solar system made up of 5 planet(s), 2 star(s), and 0 moon(s). This super-earth planet is 7 times the size of earth, has a composition of hydrogen and helium producing a distince white color and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and an unknown size compared to the size of the sun.","A solar system made up of 5 planet(s), 2 star(s), and 0 moon(s). This super-earth planet is 7 times the size of earth, has a composition of hydrogen and helium producing a distince white color and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and 11.389237200174454 the size of it's planet.","A solar system made up of 5 planet(s), 2 star(s), and 0 moon(s). This nan super-earth planet has a composition of hydrogen and helium producing a distince white color. This planet is hot and rotating quickly with little to no atmosphere, clouds, or storms. The planet's star is only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold and yellow.","A yellow, medium small star with a rocky, super-earth planet. The planet is white in color, is hot and rotating quickly with little to no clouds, and only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold",data/image_108.jpg
https://images-assets.nasa.gov/image/PIA16885/PIA16885~thumb.jpg,"A solar system made up of 0 planet(s), 2 star(s), and 0 moon(s). This unknown planet size planet is an unknown size compared to the size of earth, has an unknown planet color and rotates around its star. This planet has an unknown spin. The planet's star is white and an unknown size compared to the size of the sun.","A solar system made up of 0 planet(s), 2 star(s), and 0 moon(s). This unknown planet size planet is an unknown size compared to the size of earth, has an unknown planet color and rotates around its star. This planet has an unknown spin. The planet's star is white and 0.0 the size of it's planet.","A solar system made up of 0 planet(s), 2 star(s), and 0 moon(s). This nan unknown planet size planet has an unknown planet color. This planet rotates around its star. The planet's star is has an unknown spin and white.","A white, tiny star with an unknown planet size planet. The planet ia an unknown planet color and rotates around its star",data/image_109.jpg
https://images-assets.nasa.gov/image/PIA10118/PIA10118~thumb.jpg,"A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This unknown planet size planet is an unknown size compared to the size of earth, has an unknown planet color and rotates around its star. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and 1 times the size of the sun.","A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This unknown planet size planet is an unknown size compared to the size of earth, has an unknown planet color and rotates around its star. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and 0.0 the size of it's planet.","A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This nan unknown planet size planet has an unknown planet color. This planet rotates around its star. The planet's star is only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold and yellow.","A yellow, medium small star with an unknown planet size. The planet is an unknown planet color, rotates around its star, and only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold",data/image_110.jpg
https://images-assets.nasa.gov/image/PIA14870/PIA14870~thumb.jpg,"A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This unknown planet size planet is an unknown size compared to the size of earth, is an unknown planet color and rotates around its star. This planet has an unknown spin. The planet's star is light orange and an unknown size compared to the size of the sun.","A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This unknown planet size planet is an unknown size compared to the size of earth, is an unknown planet color and rotates around its star. This planet has an unknown spin. The planet's star is light orange and 0.0 the size of it's planet.","A solar system made up of 1 planet(s), 1 star(s), and 0 moon(s). This nan unknown planet size planet is an unknown planet color. This planet rotates around its star. The planet's star is has an unknown spin and light orange.","A light orange, small star with an unknown planet size planet. The planet unknown planet color, rotates around its star",data/image_111.jpg
https://images-assets.nasa.gov/image/PIA15606/PIA15606~thumb.jpg,"A solar system made up of 8 planet(s), 1 star(s), and 1 moon(s). This terrestrial planet is an unknown size compared to the size of earth, has high quantities of methane known for its rich blue color and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and 1 times the size of the sun.","A solar system made up of 8 planet(s), 1 star(s), and 1 moon(s). This terrestrial planet is an unknown size compared to the size of earth, has high quantities of methane known for its rich blue color and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is yellow and 5555.555794710005 the size of it's planet.","A solar system made up of 8 planet(s), 1 star(s), and 1 moon(s). This tiny terrestrial planet has high quantities of methane known for its rich blue color. This planet is hot and rotating quickly with little to no atmosphere, clouds, or storms. The planet's star is only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold and yellow.","A yellow, medium small star with a tiny, terrestrial planet. The planet is rich blue in color, is hot and rotating quickly with little to no clouds, and only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold",data/image_112.jpg
https://images-assets.nasa.gov/image/PIA21472/PIA21472~thumb.jpg,"A solar system made up of 1 planet(s), 2 star(s), and 0 moon(s). This gas-giant planet is 915 times the size of earth, is dominated by silicate and iron clouds most notably variations of red coloring and has stripes of thick clouds of various coloring defined by clear, sharp edges. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is blue white and 2 times the size of the sun.","A solar system made up of 1 planet(s), 2 star(s), and 0 moon(s). This gas-giant planet is 915 times the size of earth, is dominated by silicate and iron clouds most notably variations of red coloring and has stripes of thick clouds of various coloring defined by clear, sharp edges. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is blue white and 0.2753044050813554 the size of it's planet.","A solar system made up of 1 planet(s), 2 star(s), and 0 moon(s). This massive gas-giant planet is dominated by silicate and iron clouds most notably variations of red coloring. This planet has stripes of thick clouds of various coloring defined by clear, sharp edges. The planet's star is only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold and blue white.","A blue white, giant star with a massive, gas-giant planet. The planet a shade of red in color, has clear, sharp-edge stripes of thick clouds, and only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold",data/image_113.jpg
https://images-assets.nasa.gov/image/PIA21468/PIA21468~thumb.jpg,"A solar system made up of 7 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is 1 times the size of earth, likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is orange red and an unknown size compared to the size of the sun.","A solar system made up of 7 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is 1 times the size of earth, likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is orange red and 6.5502188236680245 the size of it's planet.","A solar system made up of 7 planet(s), 1 star(s), and 0 moon(s). This nan terrestrial planet likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water. This planet is hot and rotating quickly with little to no atmosphere, clouds, or storms. The planet's star is only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold and orange red.","A orange red, very small star with a rocky, terrestrial planet. The planet contains liquid water, and has traces of blue and yellow coloring, is hot and rotating quickly with little to no clouds, and only has one side of the planet facing the sun, so the side facing the sun is hot and the other side is dark and cold",data/image_114.jpg
https://images-assets.nasa.gov/image/PIA21468/PIA21468~thumb.jpg,"A solar system made up of 7 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is 1 times the size of earth, likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is orange red and an unknown size compared to the size of the sun.","A solar system made up of 7 planet(s), 1 star(s), and 0 moon(s). This terrestrial planet is 1 times the size of earth, likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water and is hot and rotating quickly with little to no atmosphere, clouds, or storms. This planet only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold. The planet's star is orange red and 6.880734383924462 the size of it's planet.","A solar system made up of 7 planet(s), 1 star(s), and 0 moon(s). This nan terrestrial planet likely has a small amount of blue methane and yellow ammonia. The most dominant color would come from blue liquid water. This planet is hot and rotating quickly with little to no atmosphere, clouds, or storms. The planet's star is only has one side of the planet facing the sun. The side facing the sun is extremely hot and the side that faces away from the sun is dark and cold and orange red.","A orange red, very small star with a rocky, terrestrial planet. The planet contains liquid water, and has traces of blue and yellow coloring, is hot and rotating quickly with little to no clouds, and only has one side of the planet facing the sun, so the side facing the sun is hot and the other side is dark and cold",data/image_115.jpg
